GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature
0.34488,-0.48032,35.70792,0.01177,-0.01389,-1.01072,12.171,-24.087,45.661,25.451
0.28210,-0.17945,35.86031,0.01075,0.00692,-1.00106,11.983,-23.989,45.660,25.462
0.29427,0.01003,36.11038,-0.00943,-0.00473,-1.00535,11.246,-23.791,45.929,25.450
0.25744,-0.08629,35.91192,0.00312,0.00303,-0.98800,11.310,-24.454,46.180,25.466
0.55758,-0.26268,36.15756,-0.00277,0.00610,-0.97766,10.966,-24.251,45.552,25.515
0.55644,-0.18121,36.48777,0.00645,-0.02407,-0.98896,11.479,-24.420,45.429,25.427
0.38241,0.11656,36.68826,0.00805,0.00212,-1.00293,10.671,-23.868,45.560,25.434
0.49056,-0.00120,36.66519,-0.00806,-0.01120,-0.99274,9.923,-24.574,45.601,25.491
0.59562,-0.02790,37.05568,-0.00335,-0.00409,-0.99098,9.531,-24.536,45.422,25.450
0.42544,-0.36549,37.02129,-0.00230,-0.00236,-0.99042,9.472,-24.707,45.957,25.545
0.18777,-0.07397,37.21765,-0.00132,-0.00727,-1.00840,9.530,-24.781,46.039,25.449
0.30950,-0.57956,37.14034,0.00541,-0.00820,-1.00381,9.200,-25.011,45.678,25.346
0.24227,-0.37663,37.50867,-0.01180,0.00406,-0.99348,8.796,-25.343,46.222,25.407
0.29489,-0.10791,37.52251,-0.00335,-0.00582,-0.99855,7.771,-25.777,45.896,25.322
0.27718,-0.22010,37.45866,-0.00436,0.00413,-1.00227,7.436,-25.253,45.765,25.451
0.21636,-0.49008,37.98651,-0.00045,0.00751,-0.99644,7.716,-25.088,46.015,25.511
0.23829,-0.36798,37.97934,0.00136,-0.00100,-1.00659,7.048,-25.283,45.729,25.404
0.31262,-0.39563,37.83642,-0.00684,0.00320,-0.99684,7.064,-25.166,45.704,25.428
0.42547,-0.08484,37.87218,0.01494,0.00155,-1.00527,7.071,-25.494,46.180,25.500
0.23777,-0.21405,38.16012,0.00668,-0.01324,-0.99520,6.351,-26.071,45.350,25.405
0.42397,-0.12080,38.31165,0.00757,-0.00432,-0.99496,6.263,-25.873,45.512,25.411
0.23346,-0.17374,38.39290,-0.01232,0.00403,-0.99470,5.530,-25.642,45.871,25.460
0.28509,-0.03217,38.50332,0.01276,-0.00076,-1.02665,5.177,-25.736,45.811,25.494
0.51365,0.02368,38.57490,0.00712,0.00611,-1.00690,5.281,-25.710,45.942,25.550
0.71206,-0.18754,38.67474,0.00576,0.00104,-0.99362,4.876,-26.454,45.563,25.417
0.02951,-0.13625,39.09682,-0.00850,0.00792,-1.01153,4.286,-26.085,45.810,25.526
0.29502,-0.17925,38.94270,0.00262,-0.00935,-1.00325,4.099,-26.598,45.785,25.452
0.24656,-0.26608,39.07062,0.01311,-0.00429,-1.01078,3.801,-25.739,45.632,25.460
0.20289,-0.34037,39.27127,0.00282,0.00141,-1.00254,3.699,-26.319,45.868,25.470
0.18007,-0.32148,39.11654,0.00221,0.00137,-1.00687,2.999,-26.289,45.779,25.471
0.41087,-0.04260,39.44333,0.00902,-0.00958,-1.00446,2.845,-26.274,46.029,25.401
0.44231,0.03538,39.38739,-0.00582,0.01341,-0.99996,2.190,-26.365,45.834,25.511
-0.01748,-0.25287,39.52500,0.01530,0.00004,-0.99358,1.881,-26.279,45.062,25.509
0.51346,-0.27804,39.55096,0.01964,-0.00469,-0.99912,1.978,-26.093,45.510,25.566
0.14967,-0.14531,39.73302,-0.00122,0.00244,-1.01335,1.456,-25.909,45.570,25.514
0.45112,-0.14366,39.77726,-0.00661,0.00263,-0.99615,1.087,-26.625,45.907,25.404
0.55709,0.09369,40.24636,-0.00138,0.00335,-1.01351,0.624,-25.599,45.216,25.477
0.32225,-0.14076,40.05960,0.00647,-0.00026,-1.00874,0.123,-26.045,45.334,25.502
0.02477,0.00379,40.06504,0.01151,0.01349,-1.00214,0.385,-26.087,45.803,25.537
0.30971,-0.08065,40.21223,0.01274,-0.00469,-0.99089,-0.297,-25.942,45.209,25.459
0.43767,-0.15036,40.34719,0.00814,-0.00162,-1.00887,-0.626,-26.088,45.496,25.397
0.49569,-0.31389,40.48342,0.01073,-0.00262,-0.99738,-1.180,-26.191,45.315,25.545
0.41173,-0.16825,40.61735,-0.00709,0.00131,-1.00816,-1.319,-25.878,45.651,25.494
0.44575,-0.16091,40.48366,-0.00599,-0.00066,-0.99018,-1.766,-25.896,45.714,25.444
0.40289,-0.45049,40.69052,0.01443,0.00719,-1.00488,-1.983,-25.999,45.429,25.474
0.23754,-0.02430,40.86521,-0.00589,-0.00003,-1.00173,-2.265,-25.660,45.472,25.498
0.52560,-0.16534,41.14304,-0.00498,0.00853,-0.99913,-2.514,-25.713,45.833,25.379
0.15407,-0.21015,40.91775,-0.00974,-0.01984,-1.00863,-3.095,-26.006,45.847,25.372
0.63899,-0.04233,40.80573,-0.01606,0.00016,-1.01366,-3.687,-25.546,45.210,25.495
0.33489,-0.43696,41.45230,0.00512,-0.00524,-0.99172,-4.018,-25.986,45.654,25.469
0.33490,-0.22766,41.35932,-0.00138,0.00131,-0.99166,-4.213,-25.291,45.600,25.426
0.13581,-0.16177,41.45649,-0.01038,-0.01007,-0.98695,-4.456,-25.486,45.726,25.432
0.36441,-0.18856,41.28536,-0.00923,0.00184,-1.00980,-4.687,-25.348,45.629,25.499
0.38262,-0.09681,41.49596,0.00291,0.00516,-1.00218,-5.332,-25.079,45.918,25.434
0.42338,-0.34559,41.45309,0.00455,-0.00050,-1.00781,-5.834,-24.998,45.769,25.514
0.37611,-0.28086,41.91841,0.01577,-0.00065,-1.00402,-5.936,-25.098,45.361,25.472
0.34974,-0.35095,42.00723,0.02164,0.00233,-1.00719,-6.290,-24.734,45.672,25.469
0.39996,-0.36323,42.01778,-0.00584,0.01435,-1.00509,-7.074,-24.541,45.385,25.660
0.53583,-0.11096,41.87921,0.00577,0.00611,-1.00193,-7.106,-24.787,45.821,25.498
0.27788,-0.25098,42.21703,0.01023,0.00022,-1.00283,-7.152,-24.954,45.573,25.428
0.27445,-0.17524,42.33037,0.01659,0.01286,-1.00285,-7.596,-24.490,45.789,25.453
0.44207,-0.07002,42.16948,0.01052,0.00528,-1.00340,-8.182,-23.808,45.444,25.561
0.64716,-0.15510,42.35713,-0.00128,-0.00774,-0.99246,-8.476,-24.078,46.232,25.480
0.72413,0.02449,42.52168,0.00590,0.01567,-1.00164,-8.798,-23.934,45.418,25.427
0.28642,-0.06353,42.52989,-0.00240,-0.00424,-1.00635,-9.301,-24.006,45.290,25.482
0.40927,-0.29950,42.55316,0.00414,0.00535,-1.00203,-9.236,-23.529,45.272,25.531
0.43479,-0.15403,42.69740,0.01076,-0.01025,-0.98097,-9.812,-23.681,45.243,25.423
0.35495,-0.29957,42.48527,0.00554,-0.01641,-1.00894,-9.461,-23.128,45.642,25.482
0.38059,-0.12992,42.77412,0.00165,0.00132,-1.00457,-10.462,-22.774,45.473,25.477
0.15914,-0.41998,42.67244,-0.00409,0.00244,-0.98912,-10.763,-22.919,45.623,25.557
0.47079,-0.28262,42.97539,-0.00384,0.00324,-1.00866,-11.316,-22.807,45.589,25.433
0.29622,-0.22648,42.80933,0.00858,0.00405,-1.00091,-11.245,-22.229,45.943,25.514
0.26362,0.07242,42.96118,0.00802,0.00331,-1.00033,-11.403,-22.524,45.225,25.545
0.44876,-0.22090,43.13894,-0.00478,0.01294,-0.99864,-12.122,-21.832,45.988,25.555
0.08410,-0.26219,43.07491,0.00440,0.00931,-1.00321,-12.309,-21.812,45.881,25.536
0.13726,-0.41526,43.20860,-0.00459,0.01026,-1.00390,-12.410,-21.837,46.291,25.444
0.25710,0.08890,43.58223,-0.00296,-0.00424,-0.99914,-12.838,-21.465,45.699,25.539
0.22176,0.09458,43.04236,-0.01321,0.00766,-0.99701,-12.860,-20.874,45.743,25.386
0.45651,-0.25393,43.43840,-0.01123,-0.00406,-0.99668,-13.400,-21.094,45.897,25.467
0.41014,-0.26810,43.42458,-0.01919,0.00501,-0.99294,-13.944,-21.152,45.826,25.478
0.32383,-0.15529,43.38848,-0.00653,-0.00360,-1.00570,-13.749,-20.250,45.610,25.483
0.67670,-0.26337,43.49707,0.00535,0.00782,-1.00059,-14.237,-20.376,45.377,25.491
0.51392,-0.38138,43.68721,-0.01296,0.00059,-0.99632,-14.280,-20.057,45.509,25.450
0.50119,-0.38230,43.87182,-0.01759,-0.01005,-0.99461,-14.770,-19.952,45.669,25.439
0.34812,-0.04140,43.47573,0.00736,0.00331,-1.00035,-14.820,-19.276,45.715,25.537
0.16335,-0.34024,43.98558,0.00847,-0.00264,-1.00991,-15.335,-19.491,45.136,25.466
0.19940,-0.08311,43.60482,-0.00764,0.01004,-1.00298,-15.422,-18.732,45.462,25.537
0.47919,-0.30924,43.68546,0.00818,-0.00809,-0.98846,-15.810,-19.010,45.114,25.463
0.43155,-0.41458,43.96803,-0.01172,0.01022,-0.99834,-15.675,-18.383,46.159,25.546
0.42765,-0.44964,44.04509,-0.00496,0.00306,-1.00668,-16.347,-18.227,45.627,25.486
-0.09449,-0.10051,44.00347,0.01416,0.00347,-0.98671,-17.003,-17.978,45.513,25.508
0.46576,-0.48535,44.15596,-0.00565,-0.00977,-1.00877,-16.953,-17.780,45.756,25.461
0.31242,-0.43094,44.04975,0.00866,0.00307,-0.99277,-17.332,-16.945,45.434,25.555
0.54947,-0.37317,44.29013,-0.00179,0.00808,-0.99319,-17.215,-17.250,45.311,25.451
0.20323,-0.25597,44.17206,-0.00502,0.00910,-0.99418,-17.601,-16.918,45.668,25.562
0.20238,-0.25089,44.30975,-0.00178,0.01413,-1.00400,-17.861,-16.573,45.608,25.474
0.51216,-0.22057,44.47236,0.00255,-0.00317,-1.00556,-18.725,-16.114,45.888,25.480
0.38278,-0.00576,44.33503,0.00124,0.00007,-0.99836,-18.843,-16.128,45.429,25.516
0.20927,-0.28416,44.48366,-0.00862,-0.01168,-1.01202,-18.292,-15.559,45.511,25.348
0.38865,-0.33078,44.18729,0.01250,0.00648,-1.00271,-19.314,-14.694,46.030,25.559
0.46254,-0.22974,44.36901,-0.00100,0.01391,-1.00167,-19.419,-14.877,45.525,25.569
0.16002,-0.36563,44.43831,-0.01127,-0.02187,-1.00773,-19.663,-14.468,46.029,25.508
0.18945,-0.21711,44.60551,-0.00142,-0.00952,-1.00377,-19.332,-14.128,45.797,25.465
0.32714,-0.27022,44.51414,-0.01019,0.01221,-1.00419,-19.813,-14.160,45.532,25.372
0.45403,-0.22904,44.40737,0.00295,-0.00327,-1.00638,-20.404,-13.758,45.833,25.478
0.13014,-0.27588,44.61111,0.00086,-0.00975,-1.00802,-20.210,-13.104,46.043,25.477
0.11137,-0.26517,44.63709,-0.00602,-0.01084,-1.00803,-20.246,-12.717,45.529,25.440
0.39738,-0.17579,44.86485,-0.00347,0.00752,-1.00249,-20.816,-12.303,45.849,25.523
0.46578,-0.14039,44.62770,-0.01585,-0.00511,-0.99999,-20.812,-12.063,46.054,25.482
0.21619,-0.00833,44.70789,-0.00024,-0.01782,-1.01403,-20.609,-11.728,46.017,25.601
0.33574,-0.22264,44.73889,0.00126,0.00852,-1.00578,-20.601,-11.944,45.833,25.554
0.39376,-0.12423,44.62062,0.01340,0.00923,-1.00565,-21.625,-11.341,45.562,25.391
0.38747,-0.14352,44.83314,-0.00180,0.00964,-0.99760,-20.732,-10.901,45.777,25.450
0.31422,-0.08569,44.91878,0.00876,0.00760,-1.00551,-22.137,-10.906,46.218,25.434
0.52033,-0.30198,44.74028,0.00561,0.00757,-0.99321,-21.718,-9.818,45.732,25.583
0.40768,-0.07864,44.67761,0.01386,0.01284,-1.00694,-21.397,-9.865,45.762,25.472
0.13033,-0.24753,44.83074,0.00885,-0.00878,-1.00448,-22.104,-9.091,45.768,25.533
0.25563,-0.18796,45.07853,-0.00289,-0.00305,-0.99869,-21.864,-8.897,45.383,25.466
0.18903,0.21933,44.98296,-0.01362,-0.00309,-1.00930,-21.513,-8.385,45.584,25.555
0.50201,-0.33004,44.81234,-0.01016,-0.00243,-1.00053,-22.262,-8.014,45.781,25.489
0.48920,-0.49154,44.97235,-0.00972,0.00335,-0.99307,-22.488,-8.312,46.199,25.564
0.53468,-0.36823,45.09277,0.00239,0.00307,-0.98898,-21.854,-7.356,45.806,25.567
0.36300,-0.22669,45.03410,0.01464,0.01128,-1.02013,-22.044,-7.069,45.371,25.563
0.42966,-0.19699,45.03736,0.01189,0.00618,-1.00567,-23.050,-6.864,45.582,25.470
0.52722,-0.38921,45.01298,0.01213,-0.00714,-0.99583,-22.776,-5.737,45.819,25.442
0.17978,-0.34388,44.87468,0.00754,-0.01120,-0.99629,-22.697,-5.531,46.105,25.567
0.25478,-0.21313,44.90148,0.01696,-0.00049,-0.98792,-22.600,-5.603,45.502,25.486
0.28497,-0.25065,45.28417,0.01015,0.01462,-1.01305,-23.169,-5.208,46.275,25.614
0.27918,-0.20601,45.12747,0.01500,0.00543,-0.98757,-22.886,-4.896,45.500,25.461
0.47619,-0.06197,45.43580,0.00475,0.00055,-1.00515,-22.949,-4.121,45.148,25.446
0.15037,0.08876,45.22830,-0.00350,0.00351,-0.98905,-23.161,-3.852,45.678,25.515
0.38975,-0.12976,45.02390,-0.00720,0.00210,-1.00219,-23.081,-3.246,45.571,25.488
0.39996,-0.23144,45.05610,-0.00754,-0.01085,-1.00237,-22.843,-2.652,45.606,25.518
0.43698,-0.15358,44.98036,0.00699,0.00533,-1.01261,-23.020,-2.648,45.478,25.452
0.54402,-0.12279,45.42445,-0.01000,-0.00400,-1.00515,-23.376,-2.560,45.697,25.423
0.24511,-0.30971,45.29279,-0.00067,0.00403,-1.00224,-23.418,-2.039,45.920,25.555
0.52959,0.12894,45.43957,-0.00009,-0.00111,-0.99879,-23.149,-1.724,45.320,25.519
0.24600,-0.24775,44.89528,0.00883,-0.01150,-0.98477,-23.429,-1.076,45.673,25.446
0.24102,-0.12803,45.05994,0.00717,-0.00091,-1.00536,-23.163,-0.648,45.875,25.596
0.23762,-0.39544,45.28122,-0.00591,0.00072,-1.00816,-23.295,-0.551,45.777,25.519
0.27693,-0.32360,45.25433,-0.01198,-0.00184,-1.00181,-23.107,0.288,45.837,25.542
0.25598,-0.23038,44.90582,0.00432,-0.00895,-0.99221,-23.211,0.779,45.567,25.490
0.13643,-0.06865,45.16723,0.00780,-0.01579,-0.99684,-22.728,1.184,45.466,25.608
0.16385,-0.37863,45.27220,-0.00845,0.00078,-1.00330,-22.592,1.179,46.164,25.534
0.22484,0.07794,45.13044,0.00437,0.00353,-0.98508,-23.406,1.958,45.295,25.456
0.11893,-0.18353,45.08085,0.00359,-0.01591,-1.00652,-22.853,2.144,45.361,25.489
0.45363,-0.06054,44.66818,0.00435,-0.00637,-1.01609,-22.586,2.266,45.865,25.547
0.35289,-0.30093,44.97260,0.00531,0.00077,-0.99859,-23.067,2.282,46.002,25.476
0.48199,0.06908,45.42631,-0.00359,-0.01521,-1.00679,-22.308,3.056,45.823,25.516
0.30354,-0.07734,45.33657,0.02031,0.00303,-1.01150,-22.544,3.429,45.555,25.386
0.52670,-0.11837,45.05370,-0.00137,0.00645,-1.00526,-22.444,4.293,45.774,25.543
0.01895,-0.26273,44.70664,0.00113,0.00560,-0.99810,-22.694,4.506,45.636,25.511
0.35000,-0.47333,44.95826,0.00085,-0.00402,-1.00134,-22.164,4.584,45.697,25.496
0.11206,0.00156,44.97239,0.00148,-0.00582,-1.01090,-22.647,5.399,45.967,25.437
0.23541,-0.14441,45.20933,-0.00448,-0.00877,-1.00300,-22.374,5.940,45.793,25.497
0.28399,-0.33360,44.89447,-0.00022,0.00540,-1.01345,-22.133,5.828,45.600,25.528
0.43279,-0.46709,44.96318,-0.00084,0.01446,-0.99878,-21.860,5.889,45.896,25.566
0.46515,-0.34055,45.11441,-0.01003,0.00321,-0.99748,-22.027,6.354,45.699,25.487
0.65933,-0.01902,45.17508,0.00034,0.00027,-0.99745,-21.664,6.990,45.422,25.498
0.49494,0.20161,44.81212,-0.00316,-0.00285,-0.98833,-21.668,7.187,45.712,25.514
0.39473,-0.13105,44.98142,0.00786,0.01223,-1.00212,-21.621,7.525,45.786,25.550
0.43919,-0.22450,44.70940,-0.00805,-0.00764,-1.00566,-21.510,8.242,45.885,25.437
0.13523,-0.26174,44.92944,-0.00121,0.00008,-1.00292,-21.094,8.434,45.664,25.441
0.37527,-0.27578,44.81356,-0.01264,0.01317,-0.99900,-20.871,8.881,45.906,25.487
0.25522,-0.42503,44.87266,0.00251,0.00468,-1.00740,-21.011,8.776,45.277,25.511
0.13189,0.29758,44.81113,0.00990,0.00720,-0.99802,-21.106,9.476,46.130,25.466
0.51489,-0.24902,44.84208,-0.00520,0.00836,-0.98962,-20.715,9.794,45.841,25.545
0.56171,-0.23364,44.65971,0.00079,0.00303,-1.01138,-20.337,10.411,45.746,25.532
0.28369,-0.16604,44.63312,0.00143,-0.00530,-0.99574,-20.011,10.372,45.742,25.570
0.32375,-0.37758,44.70172,-0.00153,0.00276,-1.00054,-20.040,10.780,45.575,25.564
0.32314,-0.11350,44.83917,-0.00503,-0.00112,-0.99935,-19.994,11.278,45.442,25.458
0.28102,-0.18701,44.63588,0.00473,-0.00229,-1.01433,-19.590,11.296,45.790,25.510
0.20271,-0.16914,44.55109,0.00688,0.00168,-0.98387,-19.761,12.323,46.134,25.499
0.16481,-0.28667,44.43391,0.00459,0.00492,-0.99495,-19.792,11.645,45.746,25.581
0.37262,0.05671,44.27697,0.00065,0.00950,-0.99884,-18.792,12.699,45.628,25.500
0.14655,-0.20841,44.70069,-0.01276,-0.00088,-0.99130,-18.846,12.350,45.678,25.543
0.38016,-0.26276,44.37406,0.01133,-0.00696,-0.98679,-18.843,13.120,45.670,25.559
0.55351,-0.23887,44.05758,-0.00337,-0.01225,-1.01597,-18.584,13.346,45.659,25.435
0.44109,0.03272,44.23577,0.01386,-0.01308,-0.99312,-18.058,13.744,45.736,25.525
0.20265,-0.42726,44.39566,0.00425,0.00381,-1.00243,-18.244,13.811,45.351,25.470
0.44348,-0.14488,44.16739,0.01236,-0.00457,-0.99862,-17.351,14.792,46.059,25.588
0.21388,-0.26668,44.06651,0.01171,-0.01071,-1.00349,-17.694,14.440,45.481,25.602
0.46946,-0.19366,43.93931,-0.00416,0.00201,-1.00182,-17.323,14.805,45.788,25.525
0.45578,-0.07134,44.17412,-0.00215,0.00063,-1.02142,-17.182,15.446,45.703,25.460
0.17435,-0.27116,43.93082,-0.00625,0.00837,-0.98769,-16.685,15.263,46.114,25.592
0.34251,-0.10932,43.86034,-0.00806,0.01456,-0.99502,-16.523,15.869,45.736,25.555
0.52418,0.02827,43.79702,-0.00003,0.00045,-1.01191,-15.849,16.126,45.330,25.523
0.28817,-0.39920,44.07388,0.00266,0.00271,-0.98977,-15.617,16.366,45.493,25.497
0.42220,-0.27345,43.87259,0.00965,0.01138,-1.00671,-15.798,16.931,45.554,25.518
0.41146,-0.02424,43.71041,0.00614,-0.00026,-0.99598,-15.476,16.943,45.412,25.477
0.19740,-0.23134,43.74292,0.00214,0.00444,-1.01241,-15.067,17.026,45.326,25.486
0.46183,-0.41484,43.88154,-0.00965,-0.00172,-0.99795,-15.131,17.170,45.844,25.496
0.22112,-0.22900,43.63734,0.00494,-0.00474,-0.99187,-14.694,17.260,45.461,25.535
0.35819,-0.55772,43.36141,0.00134,0.00331,-1.01139,-14.239,17.861,45.706,25.523
0.39714,-0.21064,43.62530,0.00045,0.00868,-1.00000,-14.125,17.510,45.897,25.550
0.10696,-0.53648,43.44058,-0.00772,-0.00218,-0.98856,-13.766,18.442,45.802,25.542
0.01462,-0.12695,43.72038,-0.00186,0.00828,-0.99219,-13.024,18.481,46.125,25.444
0.38346,-0.15476,43.30394,-0.00871,0.00932,-1.00807,-13.155,18.892,45.618,25.517
0.31263,-0.31759,43.15270,0.00467,0.00828,-0.99803,-12.995,19.095,46.233,25.533
0.13974,-0.53623,43.37630,-0.00882,-0.00105,-1.00528,-12.578,19.651,45.858,25.517
0.24879,-0.47411,43.19055,-0.00006,-0.01455,-1.00610,-12.591,19.352,45.805,25.449
0.34421,-0.34312,43.20394,0.00404,0.00431,-1.00906,-12.293,20.086,45.655,25.464
0.25793,-0.02658,42.85265,0.00581,-0.01591,-0.98350,-11.586,19.764,45.456,25.433
0.28090,-0.35712,43.01392,-0.00082,-0.00009,-0.99565,-10.964,19.939,45.405,25.545
0.21649,-0.50530,42.69950,0.01491,0.00445,-1.00049,-11.157,20.593,45.685,25.429
-0.01912,-0.40427,42.89149,-0.01441,-0.01185,-0.99097,-10.084,19.964,45.410,25.511
0.24767,-0.27252,42.40908,-0.00596,-0.00078,-1.01212,-10.250,20.385,45.484,25.612
0.10329,0.03197,42.40542,-0.00214,0.00144,-0.99270,-10.341,21.072,45.982,25.572
0.07754,-0.13834,42.68615,-0.00316,0.01421,-0.99995,-9.783,21.013,45.761,25.544
0.45618,-0.25442,42.30518,0.00831,-0.00348,-1.00094,-9.312,21.134,45.826,25.534
0.45199,0.01861,42.56885,0.00265,0.00798,-1.00254,-9.160,21.545,45.633,25.489
0.27191,-0.15351,42.21163,0.00464,-0.01095,-0.99851,-8.386,21.579,45.916,25.538
0.57855,-0.17485,42.41242,-0.00603,-0.00352,-1.00088,-8.462,21.333,45.306,25.637
0.31475,-0.21785,42.41033,0.00223,0.00754,-1.00506,-8.094,21.774,45.637,25.452
0.49590,-0.29747,42.16484,-0.00595,0.00210,-1.00021,-7.814,22.346,45.808,25.503
0.33174,-0.20851,42.29483,0.01151,0.00361,-1.01838,-7.592,22.180,45.325,25.549
0.08946,0.00061,41.98253,-0.00208,-0.01063,-1.00635,-7.511,22.240,45.661,25.560
0.31629,-0.08969,41.99714,0.00295,0.00278,-1.00455,-6.657,22.338,45.774,25.443
0.56385,-0.36453,41.94118,0.00138,-0.00650,-0.98976,-6.184,22.307,45.336,25.559
0.40899,-0.25658,41.92596,0.01008,0.00972,-1.00338,-6.162,22.662,45.685,25.523
0.12210,-0.25635,41.63841,-0.00284,-0.00638,-0.99893,-5.840,22.589,45.880,25.549
0.48385,-0.26474,41.32810,0.01043,0.01360,-1.00904,-5.141,22.888,45.367,25.502
-0.12605,-0.05233,41.43552,0.00447,0.01291,-0.99424,-4.799,23.123,45.532,25.521
0.39820,-0.15589,41.42524,-0.00114,0.01310,-0.99481,-4.271,23.220,45.673,25.531
0.40951,-0.27561,41.60709,-0.00759,0.00164,-1.00491,-4.485,23.114,45.903,25.564
0.22473,-0.35924,41.28599,-0.00424,0.00667,-0.99316,-3.794,23.080,44.965,25.523
0.24662,-0.26563,41.17566,-0.01531,-0.00369,-0.99563,-3.511,23.318,45.241,25.578
0.35680,-0.25488,40.91617,-0.01629,-0.00845,-0.99308,-2.876,22.996,45.942,25.586
0.42907,-0.52424,40.83651,-0.01066,0.00595,-0.99097,-2.905,23.791,45.644,25.542
0.40776,-0.19443,40.96338,-0.00282,-0.00485,-1.00596,-2.672,23.609,45.896,25.432
0.28875,-0.04469,40.74555,0.00608,0.00908,-1.00304,-2.485,23.826,45.556,25.466
0.53131,-0.31461,40.60805,-0.00886,-0.00343,-0.99933,-1.981,23.561,45.350,25.530
0.34881,-0.10147,40.60101,0.00655,-0.00691,-1.00059,-0.949,23.290,45.489,25.519
0.25279,0.04301,40.36848,-0.00091,-0.00073,-0.99163,-1.282,23.277,45.807,25.521
0.36565,-0.34444,40.37080,-0.00699,-0.00679,-1.00187,-0.603,23.359,45.887,25.610
0.50241,-0.37023,40.40075,0.01359,0.00246,-1.00445,-0.528,23.473,45.709,25.597
0.32474,-0.02725,40.14744,-0.00105,-0.00480,-1.00377,0.445,23.639,45.721,25.539
0.48098,0.10441,40.27850,-0.00386,0.01057,-1.00061,0.292,24.077,45.727,25.555
-0.03128,-0.03383,39.88854,-0.00513,-0.00306,-0.99737,0.794,23.990,45.728,25.525
0.41932,-0.31906,39.81487,-0.00190,0.00385,-1.01783,0.977,23.632,45.952,25.500
0.48588,-0.21157,39.73970,-0.00454,-0.00524,-0.99753,1.149,23.577,45.668,25.604
0.39645,-0.29243,39.59847,-0.00231,0.00272,-0.98578,1.811,23.650,45.238,25.459
0.55703,-0.08645,39.73537,-0.00085,-0.00357,-0.99969,2.179,23.653,45.556,25.550
0.39891,-0.12615,39.59852,0.00369,-0.00378,-0.99017,2.224,23.647,45.727,25.565
0.55608,-0.10332,39.17545,0.00463,-0.00827,-0.99266,2.539,23.995,45.631,25.645
0.08553,-0.20590,39.16723,-0.00106,-0.01106,-0.99993,3.289,23.475,45.429,25.599
0.16279,-0.35774,38.99956,0.00980,0.00185,-0.99330,3.293,23.852,45.655,25.579
0.21359,-0.31968,39.42690,0.00284,0.00046,-0.98764,3.360,23.853,45.525,25.574
0.22221,-0.10145,38.91643,-0.01729,0.00519,-0.99673,4.159,23.928,45.987,25.543
0.49403,0.03639,38.73370,-0.00855,0.00571,-1.01438,4.700,23.627,45.709,25.523
0.40702,-0.25331,38.72930,-0.00241,0.01630,-0.99114,4.600,23.680,45.829,25.514
0.44347,-0.27452,38.56335,0.00898,0.00040,-0.99650,5.478,23.694,45.834,25.424
0.43709,-0.25353,38.17565,-0.00566,0.00464,-1.00360,5.524,23.376,45.679,25.528
0.57220,-0.05532,38.43544,0.00371,-0.01316,-0.99684,5.772,23.337,45.872,25.531
0.64455,-0.20380,38.30396,-0.00955,0.00940,-0.99877,6.251,23.470,45.840,25.556
0.55109,0.00042,38.26697,-0.00902,-0.00110,-0.99409,6.506,23.471,45.705,25.619
0.35158,-0.27587,38.04585,0.00019,-0.01389,-0.99650,6.667,23.075,45.456,25.534
-0.02903,-0.28016,38.06140,-0.00261,-0.01004,-1.00784,7.098,22.814,45.448,25.540
0.17349,-0.22350,37.84400,-0.00513,-0.00620,-1.00449,7.320,23.485,45.494,25.574
0.25862,-0.12702,37.69654,0.00136,-0.01049,-0.99550,8.042,23.483,45.806,25.468
0.27464,-0.32246,37.56644,0.00145,0.00123,-0.99149,7.779,23.027,45.196,25.572
0.19859,-0.18445,37.78762,0.00616,0.01445,-1.01091,8.350,23.000,45.460,25.560
0.25883,-0.35135,37.20299,-0.00433,-0.00908,-1.00072,9.148,22.630,45.470,25.556
0.46781,0.09766,37.42719,0.02150,0.00767,-0.98999,8.991,22.797,45.761,25.610
0.50071,-0.19696,37.11550,-0.00848,-0.00473,-1.00454,9.592,22.741,45.893,25.588
0.09601,-0.20004,37.19206,0.00313,-0.00138,-1.01025,10.211,22.817,45.924,25.531
0.26400,-0.35669,36.78920,-0.00621,0.01113,-0.98616,10.121,22.582,45.644,25.561
0.22871,0.13131,36.74653,0.00976,-0.01300,-0.99260,10.400,22.597,45.683,25.663
0.40553,-0.21980,36.62395,-0.00487,-0.00294,-0.99968,9.826,22.371,45.961,25.526
0.49585,-0.13985,36.58562,-0.00655,0.01547,-1.00201,10.999,22.065,45.212,25.515
0.40289,-0.34355,36.19205,-0.00842,-0.00751,-1.01321,10.788,21.800,45.851,25.472
0.35814,0.05541,36.04260,0.00257,0.00629,-1.00249,12.158,21.752,46.019,25.575
0.38694,-0.32974,36.10316,-0.00910,0.00315,-1.00466,11.957,21.685,45.766,25.573
0.21252,-0.25734,35.87466,-0.00833,-0.00161,-0.99713,12.124,21.880,45.785,25.546
0.22691,0.06964,35.49215,0.00578,0.00514,-0.99254,12.836,21.620,45.836,25.580
0.47656,-0.34020,35.80104,-0.00276,-0.01289,-0.99128,12.461,21.710,45.776,25.581
0.28202,-0.09092,35.52336,0.00165,0.00030,-1.00100,12.535,21.168,46.255,25.628
0.42738,-0.42247,35.33968,-0.00003,0.00188,-0.99615,13.330,21.080,45.517,25.470
